id,name,releasedate,duration,directorid,producerid,writerid,imdb,budget,collection,certification,score
tt0473075,"Prince of Persia: The Sands of Time","28 May 2010 ","1h 56min",/name/nm0001565?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0945026?ref_=tt_ov_wr,6.6,"$200,000,000","$37,813,075","Rated PG-13 for intense sequences of violence and action",0.0000
tt0475290,"Hail, Caesar!","5 February 2016 ","1h 46min",/name/nm0001053?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0001054?ref_=tt_ov_wr,6.3,"$22,000,000","$11,355,225","Rated PG-13 for some suggestive content and smoking",0.0000
tt0476964,"The Brave One","14 September 2007 ","2h 2min",/name/nm0001403?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0853095?ref_=tt_ov_wr,6.8,"$70,000,000","$13,471,488","Rated R for strong violence, language and some sexuality",0.0000
tt0477051,Norbit,"9 March 2007 ","1h 42min",/name/nm0005367?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm0000552?ref_=tt_ov_wr,4.0,"$60,000,000","$34,195,434","Rated PG-13 for crude and sexual humor, some nudity and language",0.0000
tt0477071,Premonition,"16 March 2007 ","1h 36min",/name/nm0946327?ref_=tt_ov_dr,/company/co0005883?ref_=cons_tt_dt_co_1,/name/nm0446210?ref_=tt_ov_wr,5.9,"$20,000,000","$17,558,689","Rated PG-13 for some violent content, disturbing images, thematic material and brief language",0.0000
tt0477080,Unstoppable,"12 November 2010 ","1h 38min",/name/nm0001716?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0093560?ref_=tt_ov_wr,6.8,"$100,000,000","$22,688,457","Rated PG-13 for sequences of action and peril, and some language",0.0000
tt0477302,"Extremely Loud & Incredibly Close","2 March 2012 ","2h 9min",/name/nm0197636?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0744839?ref_=tt_ov_wr,6.9,"$40,000,000","$110,775","Rated PG-13 for emotional thematic material, some disturbing images, and language",0.0000
tt0477347,"Night at the Museum","29 December 2006 ","1h 48min",/name/nm0506613?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0304830?ref_=tt_ov_wr,6.4,"$110,000,000","$42,212,651","Rated PG for mild action, language and brief rude humor",0.0000
tt0477348,"No Country for Old Men","21 November 2007 ","2h 2min",/name/nm0001053?ref_=tt_ov_dr,/company/co0179341?ref_=cons_tt_dt_co_1,/name/nm0001054?ref_=tt_ov_wr,8.1,"$25,000,000","$1,226,333","Rated R for strong graphic violence and some language",0.0000
tt0478087,"21 & Over","6 June 2008 ","2h 3min",/name/nm0525659?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0826042?ref_=tt_ov_wr,6.8,"$35,000,000","$24,105,943","Rated PG-13 for some violence, and sexual content including partial nudity",0.0000
tt0478311,"Knocked Up","1 June 2007 ","2h 9min",/name/nm0031976?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0031976?ref_=tt_ov_wr,7.0,"$30,000,000","$30,690,990","Rated R for sexual content, drug use and language",0.0000
tt0478970,Ant-Man,"24 July 2015 ","1h 57min",/name/nm0715636?ref_=tt_ov_dr,/company/co0186190?ref_=cons_tt_dt_co_1,/name/nm0942367?ref_=tt_ov_wr,7.3,"$130,000,000","$57,225,526","Rated PG-13 for sci-fi action violence",0.0000
tt0479143,"Rocky Balboa","20 December 2006 ","1h 42min",/name/nm0000230?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm0000230?ref_=tt_ov_wr,7.2,"$24,000,000","$17,003,904","Rated PG for boxing violence and some language",0.0000
tt0479500,"Nancy Drew","15 June 2007 ","1h 39min",/name/nm0281598?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0281598?ref_=tt_ov_wr,5.9,"$20,000,000","$6,832,318","Rated PG for mild violence, thematic elements and brief language",0.0000
tt0479884,Crank,"1 September 2006 ","1h 28min",/name/nm0004410?ref_=tt_ov_dr,/company/co0005323?ref_=cons_tt_dt_co_1,/name/nm0004410?ref_=tt_ov_wr,7.0,"$12,000,000","$12,896,635","Rated R for strong violence, pervasive language, sexuality, nudity and drug use",0.0000
tt0480242,"Dan in Real Life","26 October 2007 ","1h 38min",/name/nm0373282?ref_=tt_ov_dr,/company/co0049348?ref_=cons_tt_dt_co_1,/name/nm0307070?ref_=tt_ov_wr,6.8,"$25,000,000","$11,809,445","Rated PG-13 for some innuendo",0.0000
tt0480249,"I Am Legend","14 December 2007 ","1h 41min",/name/nm1349376?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0698873?ref_=tt_ov_wr,7.2,"$150,000,000","$77,211,321",A,0.0000
tt0480687,"Hall Pass","25 February 2011 ","1h 45min",/name/nm0268370?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0971919?ref_=tt_ov_wr,5.9,"$36,000,000","$13,535,374","Rated R for crude and sexual humor throughout, language, some graphic nudity and drug use",0.0000
tt0481141,"No Reservations","27 July 2007 ","1h 44min",/name/nm0382956?ref_=tt_ov_dr,/company/co0040620?ref_=cons_tt_dt_co_1,/name/nm2043695?ref_=tt_ov_wr,6.3,"$28,000,000","$11,704,357","Rated PG for some sensuality and language",0.0000
tt0481369,"The Number 23","23 February 2007 ","1h 38min",/name/nm0001708?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm2043734?ref_=tt_ov_wr,6.4,"$32,000,000","$14,602,867","Rated R for violence, disturbing images, sexuality and language",0.0000
tt0481499,"The Croods","19 April 2013 ","1h 38min",/name/nm0210320?ref_=tt_ov_dr,/company/co0129164?ref_=cons_tt_dt_co_1,/name/nm0761498?ref_=tt_ov_wr,7.2,"$135,000,000","$43,639,736",U,0.0000
tt0482571,"The Prestige","20 October 2006 ","2h 10min",/name/nm0634240?ref_=tt_ov_dr,/company/co0049348?ref_=cons_tt_dt_co_1,/name/nm0634300?ref_=tt_ov_wr,8.5,"$40,000,000","$14,801,808","Rated PG-13 for violence and disturbing images",0.0000
tt0482606,"The Strangers","30 May 2008 ","1h 26min",/name/nm1052162?ref_=tt_ov_dr,/company/co0123433?ref_=cons_tt_dt_co_1,/name/nm1052162?ref_=tt_ov_wr,6.2,"$10,000,000","$20,997,985","Rated R for violence/terror and language",0.0000
tt0485985,"Red Tails","20 January 2012 ","2h 5min",/name/nm0376006?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0725983?ref_=tt_ov_wr,5.9,"$58,000,000","$18,782,154","Rated PG-13 for some sequences of war violence",0.0000
tt0486576,"4: Rise of the Silver Surfer","15 June 2007 ","1h 32min",/name/nm1103162?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0668309?ref_=tt_ov_wr,5.6,"$130,000,000","$58,051,684","Rated PG for sequences of action violence, some mild language and innuendo",0.0000
tt0486578,"First Sunday","11 January 2008 ","1h 36min",/name/nm0847859?ref_=tt_ov_dr,/company/co0010568?ref_=cons_tt_dt_co_1,/name/nm0847859?ref_=tt_ov_wr,4.4,"$17,714,821,","$37,931,869","Rated PG-13 for language, some sexual humor, and brief drug references",0.0000
tt0486583,"Fred Claus","9 November 2007 ","1h 56min",/name/nm0229694?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm1557594?ref_=tt_ov_wr,5.6,"$100,000,000","$18,515,473","Rated PG for mild language and some rude humor",0.0000
tt0486655,Stardust,"10 August 2007 ","2h 7min",/name/nm0891216?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0963359?ref_=tt_ov_wr,7.7,"$70,000,000","$9,169,779","Rated PG-13 for some fantasy violence and risque humor",0.0000
tt0486822,Disturbia,"13 April 2007 ","1h 45min",/name/nm0142286?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm0484907?ref_=tt_ov_wr,6.9,"$20,000,000","$22,224,982","Rated PG-13 on appeal for sequences of terror and violence, and some sensuality",0.0000
tt0486946,"Wild Hogs","2 March 2007 ","1h 40min",/name/nm0065608?ref_=tt_ov_dr,/company/co0049348?ref_=cons_tt_dt_co_1,/name/nm0178589?ref_=tt_ov_wr,5.9,"$39,699,023,","$168,273,550","Rated PG-13 for crude and sexual content, and some violence",0.0000
tt0488120,Fracture,"20 April 2007 ","1h 53min",/name/nm0387706?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0002417?ref_=tt_ov_wr,7.2,"$11,014,657,","$39,015,01","Rated R for language and some violent content",0.0000
tt0489237,"The Nanny Diaries","20 June 2008 ","1h 46min",/name/nm0075849?ref_=tt_ov_dr,/company/co0150452?ref_=cons_tt_dt_co_1,/name/nm2096064?ref_=tt_ov_wr,6.2,"$20,000,000","$7,480,927","Rated PG-13 for language",0.0000
tt0489270,"Saw III","27 October 2006 ","1h 48min",/name/nm1135423?ref_=tt_ov_dr,/company/co0137447?ref_=cons_tt_dt_co_1,/name/nm1191481?ref_=tt_ov_wr,6.2,"$10,000,000","$33,610,391","Rated R for strong grisly violence and gore, sequences of terror and torture, nudity and language",0.0000
tt0490084,"Because I Said So","2 February 2007 ","1h 42min",/name/nm0499724?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0394212?ref_=tt_ov_wr,5.6,"$13,122,865,","$42,674,040","Rated PG-13 for sexual content including dialogue, some mature thematic material and partial nudity",0.0000
tt0492956,"The Game Plan","28 September 2007 ","1h 50min",/name/nm0275698?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm2106978?ref_=tt_ov_wr,6.2,"$22,000,000","$22,950,971","Rated PG for some mild thematic elements",0.0000
tt0493405,CHIPS,"24 March 2017 ","1h 40min",/name/nm1009277?ref_=tt_ov_dr,/company/co0316586?ref_=cons_tt_dt_co_1,/name/nm0743121?ref_=tt_ov_wr,6.0,"$25,000,000","$7,722,802","Rated R for crude sexual content, graphic nudity, pervasive language, some violence and drug use.",0.0000
tt0494652,"Welcome Home, Roscoe Jenkins","8 February 2008 ","1h 54min",/name/nm0002700?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0002700?ref_=tt_ov_wr,5.4,"$35,000,000","$16,207,730","Rated PG-13 for crude and sexual content, language and some drug references",0.0000
tt0498399,"We Own the Night","12 October 2007 ","1h 57min",/name/nm0336695?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0336695?ref_=tt_ov_wr,6.9,"$21,000,000","$10,826,287","Rated R for strong violence, drug material, language, some sexual content and brief nudity",0.0000
tt0499549,Avatar,"18 December 2009 ","2h 42min",/name/nm0000116?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0000116?ref_=tt_ov_wr,7.8,"$237,000,000","$77,025,481","Rated PG-13 for intense epic battle sequences and warfare, sensuality, language and some smoking",0.0000
tt0499556,War,"24 August 2007 ","1h 43min",/name/nm0041161?ref_=tt_ov_dr,/company/co0173285?ref_=cons_tt_dt_co_1,/name/nm2184243?ref_=tt_ov_wr,6.3,"$25,000,000","$9,820,089","Rated R for sequences of strong bloody violence, sexuality/nudity and language",0.0000
tt0758730,"AVPR: Aliens vs Predator - Requiem","25 December 2007 ","1h 34min",/name/nm0833779?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0004307?ref_=tt_ov_wr,4.7,"$40,000,000","$9,515,615","Rated R for violence, gore and language",0.0000
tt0758746,"Friday the 13th","8 May 2009 ","1h 37min",/name/nm1197971?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm1226735?ref_=tt_ov_wr,5.6,"$19,000,000","$43,585,449","Rated R for strong bloody violence, some graphic sexual content, language and drug material",0.0000
tt0758766,"Music and Lyrics","14 February 2007 ","1h 36min",/name/nm0492909?ref_=tt_ov_dr,/company/co0040620?ref_=cons_tt_dt_co_1,/name/nm0492909?ref_=tt_ov_wr,6.5,"$40,000,000","$15,875,471","Rated PG-13 for some sexual content",0.0000
tt0758774,"Body of Lies","17 October 2008 ","2h 8min",/name/nm0000631?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm1184258?ref_=tt_ov_wr,7.1,"$70,000,000","$12,884,416",A,0.0000
tt0758794,"We Are Marshall","22 December 2006 ","2h 11min",/name/nm0629334?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm1956691?ref_=tt_ov_wr,7.1,"$65,000,000","$8,582,508","Rated PG for emotional thematic material, a crash scene, and mild language",0.0000
tt0760329,"The Water Horse","4 April 2008 ","1h 52min",/name/nm0751221?ref_=tt_ov_dr,/company/co0003580?ref_=cons_tt_dt_co_1,/name/nm0414608?ref_=tt_ov_wr,6.5,"$40,000,000","$2,385,644","Rated PG for some action/peril, mild language and brief smoking",0.0000
tt0762107,"I Now Pronounce You Chuck & Larry","20 July 2007 ","1h 55min",/name/nm0240797?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0266673?ref_=tt_ov_wr,6.0,"$85,000,000","$34,233,750","Rated PG-13 for crude sexual content throughout, nudity, language and drug references",0.0000
tt0762114,"License to Wed","3 July 2007 ","1h 31min",/name/nm0477129?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm2184890?ref_=tt_ov_wr,5.3,"$35,000,000","$10,422,258","Rated PG-13 for sexual humor and language",0.0000
tt0762121,"The Nativity Story","1 December 2006 ","1h 41min",/name/nm0362566?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0723692?ref_=tt_ov_wr,6.8,"$30,000,000","$7,849,304","Rated PG for some violent content",0.0000
tt0765429,"American Gangster","2 November 2007 ","2h 37min",/name/nm0000631?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0001873?ref_=tt_ov_wr,7.8,"$100,000,000","$43,565,135","Rated R for violence, pervasive drug content and language, nudity and sexuality",0.0000
tt0765446,"Escape from Planet Earth","15 February 2013 ","1h 29min",/name/nm2117510?ref_=tt_ov_dr,/company/co0003199?ref_=cons_tt_dt_co_1,/name/nm1779809?ref_=tt_ov_wr,5.9,"$40,000,000","$15,891,055","Rated PG for action and some mild rude humor",0.0000
tt0768212,"The Last Mimzy","23 March 2007 ","1h 30min",/name/nm0790144?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0748022?ref_=tt_ov_wr,6.3,"$10,024,819,","$21,471,04","Rated PG for some thematic elements, mild peril and language",0.0000
tt0770828,"Man of Steel","14 June 2013 ","2h 23min",/name/nm0811583?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0333060?ref_=tt_ov_wr,7.1,"$225,000,000","$116,619,362",UA,0.0000
tt0775539,"Stomp the Yard","12 January 2007 ","1h 49min",/name/nm1234893?ref_=tt_ov_dr,/company/co0045552?ref_=cons_tt_dt_co_1,/name/nm0011950?ref_=tt_ov_wr,5.3,"$14,000,000","$25,876,318","Rated PG-13 for a scene of violence, some sexual material and language",0.0000
tt0780504,Drive,"30 September 2011 ","1h 40min",/name/nm0716347?ref_=tt_ov_dr,/company/co0314851?ref_=cons_tt_dt_co_1,/name/nm0024925?ref_=tt_ov_wr,7.8,"$15,000,000","$11,340,461",A,0.0000
tt0780571,"Mr. Brooks","1 June 2007 ",2h,/name/nm0262595?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm0262595?ref_=tt_ov_wr,7.3,"$20,000,000","$10,017,067","Rated R for strong bloody violence, some graphic sexual content, nudity and language",0.0000
tt0780653,"The Wolfman","12 February 2010 ","1h 43min",/name/nm0002653?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0001825?ref_=tt_ov_wr,5.8,"$150,000,000","$35,555,065","Rated R for bloody horror violence and gore",0.0000
tt0783233,Atonement,"20 June 2008 ","2h 3min",/name/nm0942504?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0568605?ref_=tt_ov_wr,7.8,"$30,000,000","$796,836","Rated R for disturbing war images, language and some sexuality",0.0000
tt0785006,"Hotel for Dogs","16 January 2009 ","1h 40min",/name/nm0294457?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm0523094?ref_=tt_ov_wr,5.4,"$35,000,000","$17,012,212","Rated PG for brief mild thematic elements, language and some crude humor",0.0000
tt0787474,"The Boxtrolls","2 October 2014 ","1h 36min",/name/nm0030253?ref_=tt_ov_dr,/company/co0042399?ref_=cons_tt_dt_co_1,/name/nm0109267?ref_=tt_ov_wr,6.8,"$60,000,000","$17,275,239","Rated PG for action, some  peril and mild rude humor",0.0000
tt0790604,"Deck the Halls","22 November 2006 ","1h 33min",/name/nm0925870?ref_=tt_ov_dr,/company/co0021592?ref_=cons_tt_dt_co_1,/name/nm1953304?ref_=tt_ov_wr,4.9,"$12,001,256,","$35,092,918","Rated PG for some crude and suggestive humor, and for language",0.0000
tt0790686,Mirrors,"15 August 2008 ","1h 50min",/name/nm0014960?ref_=tt_ov_dr,/company/co0021592?ref_=cons_tt_dt_co_1,/name/nm0014960?ref_=tt_ov_wr,6.2,"$35,000,000","$11,161,074","Rated R for strong violence, disturbing images, language and brief nudity",0.0000
tt0795368,"Death at a Funeral","19 July 2007 ","1h 27min",/name/nm0000568?ref_=tt_ov_dr,/company/co0015447?ref_=cons_tt_dt_co_1,/name/nm1918877?ref_=tt_ov_wr,7.4,"$9,000,000","$1,282,973","Rated R for language and drug content",0.0000
tt0795461,"Scary Movie 5","19 April 2013 ","1h 26min",/name/nm0002700?ref_=tt_ov_dr,/company/co0019626?ref_=cons_tt_dt_co_1,/name/nm0001878?ref_=tt_ov_wr,3.5,"$20,000,000","$14,157,367",A,0.0000
tt0799949,"Epic Movie","26 January 2007 ","1h 26min",/name/nm0294997?ref_=tt_ov_dr,/company/co0021592?ref_=cons_tt_dt_co_1,/name/nm0294997?ref_=tt_ov_wr,2.3,"$20,000,000","$18,612,544","Rated PG-13 for crude and sexual humor, language and some comic violence",0.0000
tt0800320,"Clash of the Titans","2 April 2010 ","1h 46min",/name/nm0504642?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm2012438?ref_=tt_ov_wr,5.8,"$125,000,000","$61,235,105","Rated PG-13 for fantasy action violence, some frightening images and brief sensuality",0.0000
tt0800369,Thor,"29 April 2011 ","1h 55min",/name/nm0000110?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1005420?ref_=tt_ov_wr,7.0,"$150,000,000","$65,723,338","Rated PG-13 for sequences of intense sci-fi action and violence",0.0000
tt0803096,Warcraft,"10 June 2016 ","2h 3min",/name/nm1512910?ref_=tt_ov_dr,/company/co0159111?ref_=cons_tt_dt_co_1,/name/nm0495378?ref_=tt_ov_wr,6.9,"$160,000,000","$24,166,110","Rated PG - 13 for extended sequences of intense  fantasy violence",0.0000
tt0808510,"Tooth Fairy","22 January 2010 ","1h 41min",/name/nm0501185?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0304665?ref_=tt_ov_wr,5.0,"$48,000,000","$14,010,409","Rated PG for mild language, some rude humor and sports action",0.0000
tt0810913,"Jack and Jill","25 November 2011 ","1h 31min",/name/nm0240797?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0466175?ref_=tt_ov_wr,3.4,"$79,000,000","$25,003,575",UA,0.0000
tt0811080,"Speed Racer","8 May 2008 ","2h 15min",/name/nm0905154?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0905152?ref_=tt_ov_wr,6.0,"$120,000,000","$18,561,337","Rated PG for sequences of action, some violence and language",0.0000
tt0816692,Interstellar,"7 November 2014 ","2h 49min",/name/nm0634240?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0634300?ref_=tt_ov_wr,8.6,"$165,000,000","$47,510,360",UA,0.0000
tt0816711,"World War Z","21 June 2013 ","1h 56min",/name/nm0286975?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1996352?ref_=tt_ov_wr,7.0,"$190,000,000","$66,411,834",UA,0.0000
tt0824747,Changeling,"31 October 2008 ","2h 21min",/name/nm0000142?ref_=tt_ov_dr,/company/co0003687?ref_=cons_tt_dt_co_1,/name/nm0833089?ref_=tt_ov_wr,7.8,"$55,000,000","$489,015","Rated R for some violent and disturbing content, and language",0.0000
tt0825232,"The Bucket List","11 January 2008 ","1h 37min",/name/nm0001661?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0951698?ref_=tt_ov_wr,7.4,"$45,000,000","$161,840","Rated PG-13 for language, including a sexual reference",0.0000
tt0829150,"Dracula Untold","17 October 2014 ","1h 32min",/name/nm2411495?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm1948885?ref_=tt_ov_wr,6.3,"$70,000,000","$23,514,615",UA,0.0000
tt0832266,"Definitely, Maybe","8 February 2008 ","1h 52min",/name/nm0111845?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0111845?ref_=tt_ov_wr,7.2,"$11,472,255,","$31,973,840","Rated PG-13 for sexual content, including some frank dialogue, language and smoking",0.0000
tt0839980,Semi-Pro,"29 February 2008 ","1h 31min",/name/nm0022768?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0035905?ref_=tt_ov_wr,5.8,"$55,000,000","$15,075,114","Rated R for language and some sexual content",0.0000
tt0840361,"The Town","15 October 2010 ","2h 5min",/name/nm0000255?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0185976?ref_=tt_ov_wr,7.6,"$37,000,000","$23,808,032","Rated R for strong violence, pervasive language, some sexuality and drug use",0.0000
tt0844471,"Cloudy with a Chance of Meatballs","2 October 2009 ","1h 30min",/name/nm0520488?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0520488?ref_=tt_ov_wr,7.0,"$100,000,000","$30,304,648","Rated PG for brief mild language",0.0000
tt0848228,"The Avengers","27 April 2012 ","2h 23min",/name/nm0923736?ref_=tt_ov_dr,/company/co0051941?ref_=cons_tt_dt_co_1,/name/nm0923736?ref_=tt_ov_wr,8.1,"$220,000,000","$207,438,708",UA,0.0000
tt0848537,Epic,"17 May 2013 ","1h 42min",/name/nm0917188?ref_=tt_ov_dr,/company/co0179259?ref_=cons_tt_dt_co_1,/name/nm0366337?ref_=tt_ov_wr,6.7,"$100,000,000","$33,531,068",U,0.0000
tt0852713,"The House Bunny","22 August 2008 ","1h 37min",/name/nm0937748?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0527581?ref_=tt_ov_wr,5.5,"$25,000,000","$14,533,702","Rated PG-13 for sex-related humor, partial nudity and brief strong language",0.0000
